readFileIntoArray: C:\Users\Tango\Desktop\Projects\DS2_P2\scala\scalation\data\forestfires_cleaned.csv
load: read 99 data rows so far ...
load: read 199 data rows so far ...
load: read 299 data rows so far ...
load: read 399 data rows so far ...
load: read 499 data rows so far ...
load: read in an 517-by-13 matrix from forestfires_cleaned.csv
ox_fname = Array(intercept, X, Y, month, day, FFMC, DMC, DC, ISI, temp, RH, wind, rain)
------------------------------------------
| NeuralNet_3L for ForestFires with reLU |
------------------------------------------
 scaled: x = 
MatrixD(1.00000,	1.00734,	0.569309,	-1.96654,	0.357375,	-0.805180,	-1.32205,	-1.82871,	-0.860113,	-1.84086,	0.411326,	1.49716,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	1.32219,	0.136830,	0.492262,	0.215507,	0.346166,	0.156861,	-0.324082,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-1.08985,	-0.334175,	0.568769,	0.268315,	-0.00475130,	-0.773111,	1.33059,	0.771577,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	-1.08985,	0.752760,	-0.0401636,	0.399732,	1.74984,	0.208526,	-0.262798,	-0.00982420,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.669677,	0.839784,	0.336102,	0.159691,	0.509783,	-0.0924807,	0.897394,	-0.936922,	0.269248,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	-2.84528,	0.839784,	-1.54792,	-1.67335,	-2.17136,	-1.34262,	-2.34029,	2.06599,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	-1.96654,	0.357375,	-0.859526,	-1.42666,	-1.97786,	-1.36456,	-1.06588,	0.472610,	1.27391,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	-1.96654,	-0.125035,	0.136830,	-1.25178,	-1.90933,	-0.333736,	-0.118687,	-0.936922,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.230308,	1.32219,	-0.0805565,	-0.176002,	0.335636,	-0.596924,	0.432408,	-0.691786,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	0.839784,	0.336102,	-0.357121,	0.607338,	-0.421466,	0.242969,	0.0436219,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	-1.57226,	-0.370406,	-0.297789,	0.652890,	-0.421466,	-0.256460,	0.717746,	0.771577,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	-1.96654,	0.357375,	-0.859526,	-1.42666,	-1.97786,	-1.36456,	-0.893663,	-0.0789461,	0.994835,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-1.96654,	0.357375,	0.191177,	-1.21119,	-1.89643,	-0.00475130,	-0.0153563,	-1.61105,	0.269248,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	1.32219,	-0.171134,	-0.325894,	0.630719,	-0.925910,	0.673512,	-0.324082,	-0.233082,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	-1.57226,	0.209293,	-0.505451,	0.710939,	0.0391134,	0.00186541,	-0.569218,	-0.735411,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-1.96654,	-1.08985,	-0.460984,	-1.32985,	-1.93634,	-1.14523,	-0.532008,	-1.05949,	1.99949,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	-1.96654,	-1.08985,	-0.460984,	-1.32985,	-1.93634,	-1.14523,	-0.583673,	-1.05949,	1.27391,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-1.96654,	0.839784,	0.191177,	-1.17215,	-1.88313,	-0.267939,	-1.25532,	-0.875638,	1.27391,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-1.96654,	0.839784,	0.191177,	-1.17215,	-1.88313,	-0.267939,	-0.635338,	-1.05949,	0.492505,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-1.96654,	-1.57226,	-0.0986721,	-1.11126,	-1.85975,	-0.618857,	-1.42754,	-0.875638,	-0.00982420,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-0.125035,	0.426680,	-0.555414,	-0.327897,	-0.289872,	0.122417,	-0.507934,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-1.57226,	0.154946,	0.539103,	0.242919,	0.368098,	-1.47920,	1.82086,	-1.01448,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-1.57226,	0.154946,	0.539103,	0.242919,	0.368098,	-0.308125,	-0.0789461,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	1.32219,	0.317986,	0.206532,	0.535180,	-0.114413,	0.621847,	-0.140230,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	-1.08985,	-1.13126,	-0.585080,	0.499705,	-1.27683,	-0.170352,	0.0436219,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	0.357375,	0.662182,	-0.402401,	0.581941,	1.50858,	0.156861,	0.350042,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	1.10905,	1.32219,	0.354217,	-1.00509,	0.579926,	-0.0486160,	0.294634,	-1.24334,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	-1.96654,	-1.57226,	-0.551562,	-0.916090,	-1.79041,	-0.882045,	-1.70308,	0.288758,	-1.01448,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	0.669677,	0.357375,	0.517258,	0.599996,	0.728273,	-0.202142,	-0.290904,	-0.0789461,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	1.10905,	-0.607444,	0.136830,	-1.13937,	0.507364,	-0.838180,	-0.514786,	0.104906,	-0.233082,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	1.10905,	1.32219,	0.354217,	-1.00509,	0.579926,	-0.0486160,	-0.600894,	-0.569218,	-1.74007,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	-2.40591,	0.839784,	-4.06598,	-1.39543,	-1.85733,	-1.80320,	-0.600894,	-0.262798,	-0.735411,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	-1.96654,	-1.57226,	-0.624024,	-1.35796,	-1.94803,	-1.07944,	-0.841998,	-0.324082,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	-1.96654,	1.32219,	-0.243597,	-0.930142,	-1.79686,	0.126843,	-1.42754,	0.104906,	0.492505,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	0.669677,	-0.125035,	0.553489,	-0.467978,	0.553320,	1.94723,	-0.222017,	-0.140230,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	-1.96654,	-1.08985,	-0.460984,	-1.32985,	-1.93634,	-1.14523,	-0.687003,	-0.385366,	-0.735411,	-0.0731974,
 	1.00000,	-0.721437,	0.569309,	0.230308,	0.839784,	0.517258,	0.445421,	0.186482,	2.47360,	-0.222017,	0.472610,	0.994835,	-0.0731974,
 	1.00000,	-0.721437,	1.38238,	0.669677,	1.32219,	0.317986,	0.206532,	0.535180,	-0.114413,	-0.290904,	0.840314,	-1.51681,	-0.0731974,
 	1.00000,	-0.721437,	1.38238,	0.669677,	-1.57226,	0.0462525,	0.244005,	0.558560,	-0.443398,	-0.566451,	1.33059,	-0.512154,	-0.0731974,
 	1.00000,	1.87172,	3.82160,	-0.209062,	-1.08985,	-0.877642,	-0.976983,	-0.945474,	-1.12330,	-0.153130,	-0.140230,	-0.735411,	-0.0731974,
 	1.00000,	-1.58582,	-0.243765,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	0.484073,	-0.385366,	-1.01448,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.669677,	-1.57226,	0.0462525,	0.244005,	0.558560,	-0.443398,	0.518517,	-0.324082,	-1.23774,	-0.0731974,
 	1.00000,	-1.58582,	-1.86991,	0.230308,	-0.607444,	0.879569,	-0.171318,	-0.139640,	0.916407,	0.759621,	-0.814354,	0.269248,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	0.357375,	-0.0986721,	-0.0448477,	-0.0731258,	0.762881,	0.397965,	0.411326,	2.72508,	-0.0731974,
 	1.00000,	-1.58582,	-1.86991,	-0.209062,	0.839784,	-0.116788,	-0.930142,	-1.01441,	-0.0705483,	-0.394234,	0.533894,	0.771577,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	-0.607444,	0.879569,	-0.171318,	-0.139640,	0.916407,	0.845729,	-0.753070,	0.771577,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.230308,	-0.125035,	0.825222,	0.325196,	0.124402,	0.302301,	1.46571,	-1.36591,	-0.00982420,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	-1.96654,	-1.57226,	-0.0986721,	-1.11126,	-1.85975,	-0.618857,	-0.979772,	-0.262798,	0.771577,	-0.0731974,
 	1.00000,	1.43953,	-1.05684,	0.669677,	-1.08985,	-1.13126,	-0.585080,	0.499705,	-1.27683,	0.914616,	-0.998206,	-0.233082,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-1.08985,	0.752760,	-0.0401636,	0.399732,	1.74984,	-0.256460,	-0.0789461,	1.49716,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.669677,	-0.125035,	0.553489,	-0.467978,	0.553320,	1.94723,	0.828507,	-1.18206,	0.269248,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-0.648431,	0.357375,	0.336102,	-0.850513,	-0.462135,	-0.421466,	0.742399,	-0.324082,	0.771577,	-0.0731974,
